created_at	id	text	lang	name	userid	location	statuses_count	createdate	timedelta	rate
Wed Apr 25 22:27:22 +0000 2018	989269665267367936	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Cookies And Cream	893351831396429824		2903	2017-08-04 06:04:09	264	10.996212121212121
Wed Apr 25 22:27:22 +0000 2018	989269665057685504	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	mai🌨	432233791	Genius Lab	17723	2011-12-09 05:36:16	2329	7.609703735508802
Wed Apr 25 22:27:22 +0000 2018	989269666890629120	RT @ka5sh: For all my alt right niggas that know me best I feel like Me and Donald trump might still have sex	en	vKulla	483999984	Phoenix, AZ	1503	2012-02-05 16:36:49	2270	0.6621145374449339
Wed Apr 25 22:27:22 +0000 2018	989269666395820034	RT @EBONYMag: Kanye West on Donald Trump: ‘The Mob Can’t Make me Not Love Him,” -- “You don’t have to agree with trump but the mob can’t ma…	en	d-rock trot	2265227667	Brooklyn, NY (Bed-Stuy)	732215	2014-01-06 13:13:19	1570	466.3789808917197
Wed Apr 25 22:27:22 +0000 2018	989269666811072512	RT @cnni: Kanye West remained defiant amid mounting backlash from fans over the rapper's positive words about President Donald Trump, tweet…	en	Jenna	710174003755925506	Louisville, KY	77181	2016-03-16 18:40:51	769	100.36540962288687
Wed Apr 25 22:27:23 +0000 2018	989269668031619073	"RT @KevinMKruse: ""The mob takes the Fifth,"" Donald Trump said in 2016. ""If you're innocent, why are you taking the Fifth Amendment?"" https:…"	en	Michael Kasdan	271563785	New York City	41593	2011-03-24 19:25:30	2588	16.07148377125193
Wed Apr 25 22:27:23 +0000 2018	989269667909906436	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	ᴉln⅄🇩🇴	2481982024	2017 NBA Champs	67831	2014-04-13 16:50:52	1472	46.08084239130435
Wed Apr 25 22:27:23 +0000 2018	989269668241248262	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Maria Romeo	2329369573		16997	2014-02-05 21:12:59	1539	11.044184535412606
Wed Apr 25 22:27:23 +0000 2018	989269669348626432	@AngelaLily0501 @kanye @MTVNews I'mma little bit confused remember Kanye said that bush was a racist it's clear tha… https://t.co/L2lHZgozXn	en	Curtis Aka Yaboy	830900413247414276	Chicago, IL	1163	2017-02-12 22:04:30	436	2.6674311926605503
Wed Apr 25 22:27:23 +0000 2018	989269669436538880	A day after warm back pats, air kisses and hand-holding with President Trump, French President Emmanuel Macron sing… https://t.co/5XBjdW5lRk	en	The Washington Times	14662354	Washington, D.C.	178667	2008-05-05 17:43:25	3641	49.07085965394123
Wed Apr 25 22:27:23 +0000 2018	989269670686527489	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	ERICK	390761119	Massachusetts, USA 🇺🇸	103548	2011-10-14 14:23:34	2385	43.41635220125786
Wed Apr 25 22:27:23 +0000 2018	989269671055581184	RT @KaivanShroff: These prominent black artists just unfollowed Kanye West:  Drake Jaden Smith Janelle Monáe Kendrick Lamar Nicki Minaj Rih…	en	Jimmy	482775286	Echo Park, Los Angeles	56769	2012-02-04 09:05:42	2272	24.986355633802816
Wed Apr 25 22:27:23 +0000 2018	989269671063965697	RT @BasedChasen: Same Kanye that said George Bush doesn’t care about black people rocking with Donald Trump 😭this gotta be a clone	en	Andrew	771006932719067137		21338	2016-08-31 15:29:12	602	35.44518272425249
Wed Apr 25 22:27:24 +0000 2018	989269671483531265	RT @kylegriffin1: Lawyers for attorney Michael Cohen submitted a court document today asserting his 5th Amendment rights in the lawsuit bro…	en	Sienna	1636604892		6754	2013-07-31 23:26:02	1728	3.908564814814815
Wed Apr 25 22:27:24 +0000 2018	989269671374450688	RT @cdotharrison: Kanye West went from telling the world on a telethon for Hurricane Katrina George Bush doesn't care about black people to…	en	Reagan	2176213220	Missouri, USA	43941	2013-11-05 14:43:12	1632	26.924632352941178
Wed Apr 25 22:27:24 +0000 2018	989269671638589441	RT @WashTimes: A day after warm back pats, air kisses and hand-holding with President Trump, French President Emmanuel Macron sings a diffe…	en	DMM Consult Test Bot	923681144197050368		22923	2017-10-26 22:42:00	180	127.35
Wed Apr 25 22:27:24 +0000 2018	989269671911227392	RT @Y2SHAF: kanye west lost over 9M followers in 7 minutes after showing his support for donald trump https://t.co/k90o4HdJaU	en	damilaara	150678169	n.ldn // lei	43607	2010-06-01 14:52:38	2885	15.115077989601387
Wed Apr 25 22:27:24 +0000 2018	989269671806369792	RT @Mndspeak88: If you voted for OR support Donald Trump I want nothing to do w/you.  This isn't a democrat or republican issue. It's a bas…	en	Empty Headed Mary Poppin Knockoff	870363668512464896	McDonald's on Dorsett	35531	2017-06-01 19:37:23	327	108.65749235474006
Wed Apr 25 22:27:24 +0000 2018	989269672192131072	YAY KANYE!  It is about time someone considered ' in the left pocket' defies them. If all of the progressives would… https://t.co/m9VV1OT6zR	en	Mary in  Arizona	794256983217946624	Arizona, USA	251	2016-11-03 19:16:36	537	0.46741154562383613
Wed Apr 25 22:27:24 +0000 2018	989269671693242370	RT @adamcbest: Donald Trump has now tweeted TWICE today about Kanye West.   He never tweeted about James Shaw Jr., the hero of the Waffle H…	en	Tan Dump Lord	808752080592760832		14961	2016-12-13 19:14:56	497	30.10261569416499
Wed Apr 25 22:27:24 +0000 2018	989269672255205376	"RT @CNNPolitics: Kanye West on President Donald Trump: ""You don't have to agree with trump but the mob can't make me not love him"" https://…"	en	Patriot	950091892443803650		5716	2018-01-07 19:48:53	107	53.42056074766355
Wed Apr 25 22:27:24 +0000 2018	989269672422969344	RT @votevets: We cannot overstate how absolutely insulting it is that @potus Donald Trump didn't care about veterans enough to find this ou…	en	Stina Capano	915641278884433922	New Jersey, New york and Florida	5839	2017-10-04 18:14:27	202	28.905940594059405
Wed Apr 25 22:27:24 +0000 2018	989269672850870274	"RT @KevinMKruse: ""The mob takes the Fifth,"" Donald Trump said in 2016. ""If you're innocent, why are you taking the Fifth Amendment?"" https:…"	en	Christopher Wickham	50016414	Bristol	7013	2009-06-23 16:05:00	3227	2.1732259064146264
Wed Apr 25 22:27:24 +0000 2018	989269674083876864	RT @cj_disabledVet: https://t.co/vqVlJAguTI	und	BJK	2861750577		95395	2014-11-05 02:19:18	1267	75.29202841357538
Wed Apr 25 22:27:24 +0000 2018	989269674058768384	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Pikafas	2569840735	Invicta	51890	2014-06-15 23:17:33	1409	36.82753726046842
Wed Apr 25 22:27:24 +0000 2018	989269675317088256	RT @ProudResister: Sarah Sanders just said that the White House supports a free press. She must have been sleeping last year when Donald Tr…	en	Martha Reynolds📚Bestselling author 🌊🌊	317799620	Rhode Island 💙 in 🇨🇭	42548	2011-06-15 14:05:07	2506	16.978451715881885
Wed Apr 25 22:27:25 +0000 2018	989269675489087489	RT @anblanx: UPDATE: As expected, lawyers for President Donald Trump's personal attorney Michael Cohen submitted declaration Wednesday asse…	en	Mary A Wright	4926134953	Sartell, MN	27556	2016-02-18 15:53:05	796	34.618090452261306
Wed Apr 25 22:27:25 +0000 2018	989269675413516288	"RT @realDonaldTrump: Rapper @MacMiller's song, ""Donald Trump"", now has 57 million hits--- I created another star--- where's my cut?"	en	𓁼	2919015840	Ad | Shj	25788	2014-12-04 23:20:24	1237	20.847210994341147
Wed Apr 25 22:27:25 +0000 2018	989269676009062400	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Tip Her	19404295	Detroit / Brooklyn 	189549	2009-01-23 17:41:59	3378	56.11278863232682
Wed Apr 25 22:27:25 +0000 2018	989269676541775872	RT @KennyKnox: Don’t drag me into this https://t.co/yHCHIXrue7	en	Dean 🇨🇲🇬🇵	746497088712810496	Wakanda 	17207	2016-06-25 00:15:50	669	25.720478325859492
Wed Apr 25 22:27:25 +0000 2018	989269676990521345	RT @ArianaWorldHQ: UPDATE: Ariana Grande has UNFOLLOW @kanyewest after his open support of Donald Trump! https://t.co/eVROV9uF4V	en	Toni	1229333894		38631	2013-03-01 08:34:13	1881	20.537480063795854
Wed Apr 25 22:27:25 +0000 2018	989269676659298305	Lana eu te amoooo https://t.co/ByGwgyIVXi	pt	Felipe	95419614	São Paulo, Brasil	246183	2009-12-08 13:25:58	3060	80.45196078431373
Wed Apr 25 22:27:25 +0000 2018	989269676822802432	"RT @Fel1peAlencar: ""Kanye West perdeu mais de 10 milhões seguidores depois de seus tweets mostrando suporte para Donald Trump"" #KanyeWestIs…"	pt	apenas um nome russo	2218384401	Brasil	135964	2013-12-10 22:30:08	1596	85.19047619047619
Wed Apr 25 22:27:25 +0000 2018	989269677565095936	RT @Y2SHAF: kanye west lost over 9M followers in 7 minutes after showing his support for donald trump https://t.co/k90o4HdJaU	en	leo	842263291	listening to oldies	48426	2012-09-23 19:20:15	2039	23.74987739087788
Wed Apr 25 22:27:25 +0000 2018	989269676260667392	@RichardPMacLean @realDonaldTrump @JDWeil55 It's Unbelievable! Make America Most Insulted Always by thievery of GEN… https://t.co/y5W3FtTExG	en	TheTopWarriors	960056874568568832	Cambodia	42191	2018-02-04 07:46:10	80	527.3875
Wed Apr 25 22:27:25 +0000 2018	989269677347082240	RT @keithboykin: So Donald Trump, Ben Carson and the @GOP think we have money to give tax breaks to billionaires who already own multiple m…	en	J Francisco	2479912850		11359	2014-05-06 14:37:10	1450	7.833793103448276
Wed Apr 25 22:27:25 +0000 2018	989269677833637888	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	El Olivo 👤	2749328773	Compton	32022	2014-08-20 15:09:49	1344	23.825892857142858
Wed Apr 25 22:27:25 +0000 2018	989269677842067461	@WhiteHouse in a state of #TheEmperorHasNoClothes @realDonaldTrump https://t.co/al6et2Tg2m	en	Izzy	455047912	Connecticut, USA	3610	2012-01-04 17:39:49	2302	1.5682015638575153
Wed Apr 25 22:27:25 +0000 2018	989269678257328128	Trump lawyer pleads the 5th in Stormy case https://t.co/qZNeZGgd9r	en	Seeno Merobshoev	41796556		3055	2009-05-22 11:49:03	3260	0.9371165644171779
Wed Apr 25 22:27:25 +0000 2018	989269678202769413	RT @ThomasARoberts: To be clear...I confirmed the dates of my introduction, interview, work and social interactions w/Donald Trump in Mosco…	en	Mary V.	262583524	New Orleans	22091	2011-03-08 10:03:11	2605	8.480230326295585
Wed Apr 25 22:27:25 +0000 2018	989269678966091776	RT @DeadlineWH: VIA NBC's @anblanx : Lawyers for attorney Michael Cohen submitted a court document Wednesday asserting his 5th Amendment ri…	en	LaToya Ingram	826266560033533952		5366	2017-01-31 03:11:14	449	11.951002227171493
Wed Apr 25 22:27:25 +0000 2018	989269679372947456	"@CousinCharlie @kanyewest Yes- I am telling you to keep up.  Laughing at your attempt to form an idea ""...a country… https://t.co/oSSvHj0iox"	en	mommabiek	28814997		3063	2009-04-04 15:47:58	3307	0.9262171152101603
Wed Apr 25 22:27:26 +0000 2018	989269679704297472	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	S Kean #FBPE	962468713		129591	2012-11-21 14:06:05	1981	65.41696113074205
Wed Apr 25 22:27:26 +0000 2018	989269680299929602	"RT @ryanjreilly: ""The mob takes the Fifth. If you're innocent, why are you taking the Fifth Amendment?"" - Donald Trump https://t.co/9srq0NJ…"	en	Transitive Taco	2947248681	United States	3748	2014-12-29 00:55:31	1213	3.0898598516075846
Wed Apr 25 22:27:26 +0000 2018	989269680165711872	LOL https://t.co/whG6FKonlL	und	bENJaMINS bURNER	71360725		1179	2009-09-03 21:13:14	3155	0.37369255150554676
Wed Apr 25 22:27:26 +0000 2018	989269680186683392	RT @MuseBuff: Rihanna, BTS &amp; Justin Bieber are just some of the woke celebrities that have unfollowed @kanyewest after he endorsed Donald T…	en	Rizzle✨	2403334569		3154	2014-03-11 22:53:56	1505	2.0956810631229237
Wed Apr 25 22:27:26 +0000 2018	989269682304765953	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Name cannot be blank	849046085960183808	ohio	26945	2017-04-03 23:48:56	386	69.80569948186529
Wed Apr 25 22:27:26 +0000 2018	989269683013550081	RT @krissmoha: Je connais pas grand chose à la scène artistique US mais keske ça me fume les sanctions mondaines quand t’oses sortir de la…	fr	Olimas 🗿	307963888	Lyon	98948	2011-05-30 16:05:22	2521	39.24950416501388
Wed Apr 25 22:27:26 +0000 2018	989269683600855040	"RT @AshleyCullins: Here's Michael Cohen's declaration in support of his request for a stay of the Stormy Daniels/Donald Trump ""hush agreeme…"	en	Julia Stoddart	22336063	Mississauga, Ontario	98668	2009-03-01 05:39:09	3342	29.52363853979653
Wed Apr 25 22:27:26 +0000 2018	989269683139497984	.@ThePerezHilton makes a good point. https://t.co/Y2EuSM0qpP	en	The Daily Edge	179732982	Also on Facebook.	63673	2010-08-18 00:29:10	2807	22.683648022800142
Wed Apr 25 22:27:26 +0000 2018	989269683714084864	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	Carol Marie Burkhart	947543326105800704	Tennessee, USA	1667	2017-12-31 19:01:48	114	14.62280701754386
Wed Apr 25 22:27:26 +0000 2018	989269683294568448	RT @PalmerReport: Looks like Rudy Giuliani really is trying to negotiate Donald Trump’s exit https://t.co/EQmrfneJJw	en	Pam	1103940366	Illinois, USA	26007	2013-01-19 15:25:33	1922	13.531217481789803
Wed Apr 25 22:27:27 +0000 2018	989269686310395904	"RT @dgordon52: ""The mob takes the Fifth Amendment. If you're innocent, why are you taking the Fifth Amendment?"" - Donald J Trump in 2016 ht…"	en	tonysimone	16160524	NYC	14264	2008-09-06 20:38:02	3517	4.055729314756895
Wed Apr 25 22:27:27 +0000 2018	989269686872297473	donald trump: i’m not racist, i’m friends with kanye	en	fancy baby	2273357839		12849	2014-01-02 17:56:13	1573	8.168467895740623
Wed Apr 25 22:27:27 +0000 2018	989269687052599296	RT @Vinay903Zquad1D: Zayn Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar…	en	Vinay Z2(roses is coming)#zquad	2990628788	New Delhi, India	5491	2015-01-20 03:58:47	1191	4.610411418975651
Wed Apr 25 22:27:27 +0000 2018	989269687484731392	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	Piper	319692685	Canada	119311	2011-06-18 15:26:27	2503	47.66719936076708
Wed Apr 25 22:27:28 +0000 2018	989269687929376769	RT @KaivanShroff: These prominent black artists just unfollowed Kanye West:  Drake Jaden Smith Janelle Monáe Kendrick Lamar Nicki Minaj Rih…	en	Rebecca Mertel🌊🌊🌊	52186998	Daphne, AL	40064	2009-06-29 20:58:54	3221	12.438373176032288
Wed Apr 25 22:27:28 +0000 2018	989269688080314368	RT @CNN: Kanye West remained defiant amid mounting backlash from fans over the rapper's positive words about President Donald Trump, tweeti…	en	Marcelo Moura	82605645	Goiânia, Brazil	85222	2009-10-15 12:30:48	3114	27.36737315350032
Wed Apr 25 22:27:28 +0000 2018	989269688583643136	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Zeyad Ahmad	3257103175	Buraydah, Kingdom of Saudi Arabia	6593	2015-06-26 21:33:42	1033	6.382381413359148
Wed Apr 25 22:27:28 +0000 2018	989269688298373120	OMG Donald Trump Jr just retweeted Kim K saying I’m with her https://t.co/MQxNfbFPFR	en	Ashling	19511111	Ireland	15842	2009-01-25 23:40:45	3376	4.692535545023697
Wed Apr 25 22:27:28 +0000 2018	989269689456001024	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	Little Penguin 🐧	775745477975375872	Fangirland	16440	2016-09-13 17:18:29	588	27.959183673469386
Wed Apr 25 22:27:28 +0000 2018	989269690366099456	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	Catherine Smith	818223548791541760		65397	2017-01-08 22:31:10	471	138.84713375796179
Wed Apr 25 22:27:28 +0000 2018	989269689917411328	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	sara .	731538752	the stairs	114701	2012-08-01 21:54:38	2092	54.82839388145315
Wed Apr 25 22:27:28 +0000 2018	989269690097786880	RT @SaysHummingbird: When Trump does NOT want his own chief of staff to know who he’s having phone calls with using an unsecured personal c…	en	Heather Feather	2804502972	Frisco, TX	5836	2014-09-11 23:36:46	1321	4.417865253595761
Wed Apr 25 22:27:28 +0000 2018	989269690194198529	RT @HarleyVicQuinn: Bannon turned Cambridge into 'propaganda machine,' whistleblower says https://t.co/KRmCeBCz5K via @nbcnews Christopher…	en	પ્રયાગ ગાંધી	5669252		638613	2007-04-30 23:49:13	4012	159.17572283150548
Wed Apr 25 22:27:28 +0000 2018	989269690559053825	RT @PopCrave: Justin Bieber, BTS, The Weeknd, Rihanna, Ariana Grande, Harry Styles, Katy Perry, Nicki Minaj, and Kendrick Lamar are among t…	en	ミユキ	731697185620819968		22706	2016-05-15 04:06:18	710	31.980281690140846
Wed Apr 25 22:27:28 +0000 2018	989269690752126977	RT @PalmerReport: Kanye West, 2005: George Bush doesn’t care about black people.  Kanye West, 2018: I don’t care that Donald Trump doesn’t…	en	CLK	854196489593159680	Massachusetts, USA	5041	2017-04-18 04:54:48	372	13.551075268817204
Wed Apr 25 22:27:28 +0000 2018	989269690588581889	"RT @KevinMKruse: ""The mob takes the Fifth,"" Donald Trump said in 2016. ""If you're innocent, why are you taking the Fifth Amendment?"" https:…"	en	Eric	177300933	The Berkshires, MA	2646	2010-08-11 19:47:35	2813	0.9406327763953075
Wed Apr 25 22:27:28 +0000 2018	989269690110365696	Tão burro meu deus pq???? https://t.co/SRH4NkJ9iF	pt	Jefferson	603104301	Brasil	90235	2012-06-08 19:59:43	2146	42.047996272134206
Wed Apr 25 22:27:29 +0000 2018	989269692723400712	RT @EdKrassen: BOOM! The man who hosted the 2013 Miss Universe pageant in Moscow, Thomas Roberts, confirms that Donald Trump did in fact sp…	en	Daniel Brennan	51041872	Philadelphia PA	11974	2009-06-26 12:44:19	3225	3.7128682170542637
Wed Apr 25 22:27:29 +0000 2018	989269692673126402	RT @Tinashe: Woah, I think I just realized I can write extra long tweets now. Good thing I have so much to say. Here goes: fuck Donald trum…	en	kyra killmonger.	2361271392	♏️	68908	2014-02-25 15:41:08	1519	45.36405529953917
Wed Apr 25 22:27:29 +0000 2018	989269692727676928	@wojocole https://t.co/7CmmI5oe40	und	Jaylan	989259614196772869		8	2018-04-25 21:47:26	-1	-8.0
Wed Apr 25 22:27:29 +0000 2018	989269693168046080	RT @PalmerReport: Kanye West, 2005: George Bush doesn’t care about black people.  Kanye West, 2018: I don’t care that Donald Trump doesn’t…	en	norma c	713405042	somewhere in central NJ	58039	2012-07-24 00:46:04	2101	27.624464540694905
Wed Apr 25 22:27:29 +0000 2018	989269693197443074	RT @DeadlineWH: VIA NBC's @anblanx : Lawyers for attorney Michael Cohen submitted a court document Wednesday asserting his 5th Amendment ri…	en	Dick Datchery	864998438894682113		17009	2017-05-18 00:17:53	342	49.73391812865497
Wed Apr 25 22:27:29 +0000 2018	989269693285494786	ellos ........... https://t.co/IsbkIqgHH3	es	candela🕊️	422732029	madrid – fcb♥️	132919	2011-11-27 16:33:45	2340	56.802991452991456
Wed Apr 25 22:27:29 +0000 2018	989269694464086016	RT @votevets: We cannot overstate how absolutely insulting it is that @potus Donald Trump didn't care about veterans enough to find this ou…	en	🐲 M.L. 🐲	202297493	USA	17732	2010-10-13 18:49:16	2750	6.448
Wed Apr 25 22:27:29 +0000 2018	989269694837411840	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	Robin Horton	3067238897	Colorado	156865	2015-03-03 05:20:23	1149	136.5230635335074
Wed Apr 25 22:27:29 +0000 2018	989269694829023232	RT @ka5sh: For all my alt right niggas that know me best I feel like Me and Donald trump might still have sex	en	rury.	33675073	Pluto	62138	2009-04-20 21:40:40	3291	18.881191127316924
Wed Apr 25 22:27:29 +0000 2018	989269695168565248	RT @PalmerReport: Donald Trump stirred up all that Kanye West nonsense to distract you from the fact that his attorney Michael Cohen just p…	en	₳mmar Hasan🔪🗡	727511881	bay area	33544	2012-07-31 03:58:22	2094	16.019102196752627
Wed Apr 25 22:27:29 +0000 2018	989269696171003904	RT @roaroutsold: katy perry: breathing helps my anxiety 😌 the media: KATY PERRY THINKS SHE CAN CURE MENTAL ILLNESS  taylor swift: *clears h…	en	Jack Ryan	352103789	♒️♋️♌	23100	2011-08-10 04:33:33	2450	9.428571428571429
Wed Apr 25 22:27:29 +0000 2018	989269695806271488	RT @ProudResister: Kanye West declared his support for Donald Trump and then lost 10 million twitter followers in an hour. MAGA! 👍	en	dee	23890643	Brooklyn, NY	24698	2009-03-12 04:02:03	3331	7.4145902131492045
Wed Apr 25 22:27:29 +0000 2018	989269695915274242	Qu’ils aillent se faire enculer https://t.co/XsojxV56JQ	fr	GuedesFC	761904774413426688		8915	2016-08-06 12:40:28	627	14.218500797448167
Wed Apr 25 22:27:29 +0000 2018	989269695877599232	RT @WashTimes: A day after warm back pats, air kisses and hand-holding with President Trump, French President Emmanuel Macron sings a diffe…	en	1DZ	798985877246590976	London, England	239105	2016-11-16 20:27:32	524	456.30725190839695
Wed Apr 25 22:27:30 +0000 2018	989269697320206337	RT @ThePerezHilton: @kanyewest Neither do gay people. But there's a difference between being a Republican and being a Republican who has hi…	en	Mrs...	849688860741316624	Colorado, USA	2530	2017-04-05 18:23:05	384	6.588541666666667
Wed Apr 25 22:27:30 +0000 2018	989269698037604352	RT @KaivanShroff: These prominent black artists just unfollowed Kanye West:  Drake Jaden Smith Janelle Monáe Kendrick Lamar Nicki Minaj Rih…	en	👑Reezy👑	760454892251144192	Reverse Cloud	13244	2016-08-02 12:39:09	631	20.98890649762282
Wed Apr 25 22:27:30 +0000 2018	989269698222198785	Yes we love a man who dosent support that fuckface of an orange head https://t.co/D6PSuBjTBW	en	K A I N A T // P I N N E D	887406002659831809	b k n a a u j, PP™️, GOB™️	20547	2017-07-18 20:17:33	280	73.38214285714285
